title,publishedAt,duration,topic_categories,view_count,like_count,comment_count,tags,channel_title,playlist_name,playlist_ID,channel_ID,url
Midnight Tokyo 真夜中の東京 -- *°:⋆ₓₒ Deko,2020-05-18,199,"['Hip_hop_music', 'Music_of_Asia', 'Pop_music']",2478646,88179.0,2446.0,,Deko,(2021) SUMMER,PL3vg9bEaC1npHtiUPYOuam-Xfem177mcK,UCdzCM9cw2CLNCXh6N9D0fqw,Srf9Kvb0Gms
yameii + deko  ++  ☆⁺⋆  starwave ⋆ ⁺☆,2020-09-15,232,"['Electronic_music', 'Hip_hop_music']",748043,16271.0,732.0,,Deko,(2021) SUMMER,PL3vg9bEaC1npHtiUPYOuam-Xfem177mcK,UCdzCM9cw2CLNCXh6N9D0fqw,zccIVhaAm30
Trippie Redd – Holy Smokes Ft.  Lil Uzi Vert,2021-07-20,241,['Hip_hop_music'],5727148,254721.0,12375.0,"['Trippie Redd', 'Trippi Red', 'lil uvi vert', 'lil uzi vert', 'holy smokes', 'i got my money up', 'cash on me', ""can't buy love"", 'all this cash on me', '1400', '16', 'uzi', 'trip at knight', 'trippie redd', 'TAK', 'playboi carti', 'miss the rage', 'MTR', 'tiktok', 'trippy', 'uzi vert', 'trippie redd music', 'eternal atake', 'luv is rage', 'Eternal Atake', 'iann dior', 'juice wrld', '999', 'love scars', 'love me more']",Trippie Redd,(2021) SUMMER,PL3vg9bEaC1npHtiUPYOuam-Xfem177mcK,UCstw-41J8syXgdJ8xWvaizA,r-UrVJuO8Gk
Charli XCX - Unlock It (feat. Kim Petras and Jay Park) [Official Visualizer],2021-04-10,233,"['Hip_hop_music', 'Music_of_Asia', 'Pop_music']",5269873,161587.0,4358.0,"['Charli XCX', 'Unlock It', 'Kim Petras', 'Jay Park', 'Charli XCX Unlock It', 'Charli XCX Unlock It Kim Petras Jay Park', 'Charli XCX Kim Petras Jay Park', 'Unlock It Official Video', 'Unlock It Lyrics', 'Charli XCX 2017', 'Pop 2 Mixtape', 'Charli XCX Pop 2 Mixtape', 'Charli XCX Songs', 'Charli XCX Music', 'Charli XCX Official Video', 'Charli XCX Lyrics', 'Pop', 'Female Pop', 'UK Pop', 'Female UK Pop', 'English Songs', 'Charli', 'Charlie XCX', 'CharliXCX', 'Unlock it tiktok', 'charli xcx tiktok', 'Beg For You']",Charli XCX,(2021) SUMMER,PL3vg9bEaC1npHtiUPYOuam-Xfem177mcK,UCOvEMf00DnwdkpOCRWdc6uA,xcb2R-WpxVg
Internet Money – Blast Off Feat. Juice Wrld & Trippie Redd,2021-02-05,170,"['Hip_hop_music', 'Rhythm_and_blues']",32807939,485254.0,17692.0,"['juice wrld', 'internet money', 'trippie redd', 'trippy', 'trippy redd', 'juicewrld', 'blast off', 'taz taylor', 'nick mira', '10k Projects', 'come and have a blast with me', 'blast with me', 'toxic toxic', 'toxic', 'lemonade', 'unreal engine', 'fortnite']",Internet Money,(2021) SPRING,PL3vg9bEaC1nqjHVyf67kGHEjSDScy7E8-,UCYj2GvOHcLTPvcyLpgw_PsQ,omGrk9CdjfQ
Lemon Pepper Freestyle,2021-03-05,384,['Hip_hop_music'],58024161,466029.0,341.0,"['Drake', 'ドレイク', 'Rick Ross', 'リックロス', 'リック・ロス', 'Scary Hours 2', 'Lemon Pepper Freestyle']",Drake - Topic,(2021) SPRING,PL3vg9bEaC1nqjHVyf67kGHEjSDScy7E8-,UCU6cE7pdJPc6DU2jSrKEsdQ,YvkHPdsjQQs
​​​Bryson Tiller - ​​​Don’t  | RapTunes,2019-12-10,248,"['Electronic_music', 'Hip_hop_music', 'Pop_music', 'Rhythm_and_blues', 'Soul_music']",4649254,54146.0,444.0,"['bryson tiller', 'dont lyrics', 'bryson tiller dont lyrics', 'lyrics bryson tiller', 'lyrics bryson tiller dont', 'bryson tiller lyrics', 'lyrics dont', 'bryson tiller lyrics dont', 'lyrics dont bryson tiller', 'dont bryson tiller lyrics', 'bryson tiller trap soul', 'bryson tiller playing games', 'bryson tiller love', 'bryson tiller hands on you', 'bryson tiller new song 2019', 'raptunes', 'rap tunes']",RapTunes,(2021) SPRING,PL3vg9bEaC1nqjHVyf67kGHEjSDScy7E8-,UC_GsuiZ13oZoIMW2RRB4Iew,l5gcpwfRFb4
Doja Cat - Streets,2019-11-07,228,"['Electronic_music', 'Hip_hop_music', 'Pop_music', 'Rhythm_and_blues', 'Soul_music']",224687993,1987372.0,35376.0,"['doja cat', 'streets', 'doja', 'doja cat streets', 'streets video', 'doja cat streets video', 'streets official video', 'streets challenge', 'doja cat challenge', 'streets tiktok', 'doja cat tiktok', 'say so', 'doja cat say so', 'doja cat rules', 'like that', 'hot pink', 'doja cat hot pink', 'hot pink sessions', 'boss bitch', 'doja cat juicy', 'doja cat freak', 'streets performance', 'doja cat live', 'doja cat remix', 'new doja cat', 'doja cat lyrics', 'new r&b', 'r&b', 'halloween', 'halloween party']",dojacatVEVO,(2021) SPRING,PL3vg9bEaC1nqjHVyf67kGHEjSDScy7E8-,UCpTaAz_BxtkUB1qc8JTU_7g,oqv35UZepIM
Mario Judah | Da Baby - Rockstar feat. Roddy Ricch Cover,2020-10-25,198,['Hip_hop_music'],2953005,85702.0,8916.0,"['mario judah', 'one room media', 'where tf is mario judah', 'mario judah lyrical lemonade', 'da baby', 'roddy ricch', 'rockstar', 'die very rough', 'die very rough mario judah', 'mario judah die very rough', 'die very tough', 'die very', 'predator song', 'mario judah dababy', 'mario judah interview', 'mario judah adam22', 'mario juda', 'judah', 'mario judah im a big dog', 'mario judah bih yah', 'mario judah - die very rough', 'die rough', 'wtf is mario judah', 'where the fuck is mario judah', 'where the f is mario judah']",One Room Media,(2021) SPRING,PL3vg9bEaC1nqjHVyf67kGHEjSDScy7E8-,UCP340Zzf5DMNAqKUi6aG35A,MUx0Zmu0YeA
A Boogie Wit Da Hoodie - Jungle (Prod. by D Stackz / Dir. by Gerard Victor) [Official Music Video],2016-06-25,206,"['Electronic_music', 'Hip_hop_music']",103453711,770609.0,14883.0,"['a boogie', 'artist', 'highbridge', 'label', 'don q', 'Jungle', 'A Boogie', 'A Boogie Wit Da Hoodie', 'Hoodie', 'XXL Freshman Class', 'Still Thinking About You', 'Artist', 'Drowning', 'Timeless', 'The Bigger Artist', 'Look Back At It', 'Hoodie SZN', 'artist a boogie', 'a boogie wit da hoodie jungle', 'jungle a boogie wit da hoodie official audio', 'jungle official music video a boogie wit da hoodie', 'a boogie wit da hoodie official music video jungle', 'jungle official music video a boogie', 'a boogie jungle official video']",A Boogie Wit da Hoodie,(2021) SPRING,PL3vg9bEaC1nqjHVyf67kGHEjSDScy7E8-,UCfgsFOdVScKetBXYrFNr5LQ,GfxcnX7XWfg
"Mario Judah - ""I Cannot Love You"" [Official Music Video]",2021-01-22,97,['Hip_hop_music'],1297662,65020.0,5944.0,"['Mario Judah', '2020']",Mario Judah,(2021) SPRING,PL3vg9bEaC1nqjHVyf67kGHEjSDScy7E8-,UCyYtIA66TpDYWuAPViOLKQg,4xgkzTlDiBk
KPoint - Corps à corps feat. Joé Dwèt Filé (Clip officiel),2020-07-03,212,"['Hip_hop_music', 'Pop_music']",18370100,88289.0,973.0,"['Kpoint', 'Kpoint corps à corps', 'kpoint joé dwèt filé', 'joe dwet file', 'temps additionnel', 'ma cité a craqué', 'kompa', 'kpoint guitare', 'kpoint django']",KPoint Officiel,(2021) SPRING,PL3vg9bEaC1nqjHVyf67kGHEjSDScy7E8-,UCiWy5-mH1lVbDzDv0qGoJXA,T51Ze3oBlCE
Internet Money – JETSKI ft. Lil Mosey & Lil Tecca,2021-03-26,170,"['Hip_hop_music', 'Rhythm_and_blues']",23586889,331362.0,8257.0,"['lil tecca', 'lil mosey', 'lil uzi vert', 'gunna', 'nav', 'lemonade', 'internet money', 'juice wrld', 'juiceworld', 'robbery', 'cole bennett', 'lyrical lemonade', 'taz taylor', 'nick mira', '10k Projects', 'MGK', 'iann dior', 'trippie redd', 'jetski', 'JETSKI', 'rap caviar', 'rap life']",Internet Money,(2021) SPRING,PL3vg9bEaC1nqjHVyf67kGHEjSDScy7E8-,UCYj2GvOHcLTPvcyLpgw_PsQ,DwY9-XG51J8
A Boogie Wit Da Hoodie - Drowning (feat. Kodak Black) [Official Audio],2017-03-10,210,"['Electronic_music', 'Hip_hop_music']",192655703,1581905.0,61358.0,"['a boogie wit da hoodie', 'a boogie', 'Drowning', 'a boogie - drowning', 'drowning - a boogie', 'a boogie drowning feat kodak black', 'kodak black drowning', 'drowning kodak black', 'a boogie ft kodak black - drowning', 'drowning - a boogie ft kodak black', 'Drowning (feat. Kodak Black) [Official Audio]', 'aboogie', 'hoodie szn', 'TheBiggerArtist A Boogie', 'Drowning Feat Kodak', 'Wrist so icy', ""Everywhere that I go it's a light show"", 'She looked at my wrist and she looked at a hundred thousand', ""I'm drownin'""]",A Boogie Wit da Hoodie,(2021) SPRING,PL3vg9bEaC1nqjHVyf67kGHEjSDScy7E8-,UCfgsFOdVScKetBXYrFNr5LQ,rvaJ7QlhH0g
Star Shopping,2019-04-18,142,['NaN'],124400625,1327002.0,13763.0,"['Lil Peep', 'Star Shopping']",Lil Peep - Topic,(2020) WINTER,PL3vg9bEaC1nrj4wPTzzWwCGbX9Krj-xbe,UCxcyWcW0kZFGRyetDHr3UuA,nMJIBrcBgCc
Kavinsky - Nightcall (Drive Original Movie Soundtrack),2011-09-21,257,"['Electronic_music', 'Pop_music']",272341119,1754979.0,54922.0,"['Kavinsky', 'OutRun', 'Record Makers', 'Nightcall', 'Roadgame', 'Protovision', 'Odd Look', 'Rampage', 'Testarossa Autodrive', 'Blizzard', 'The Weeknd', 'Sébastien Tellier', 'Daft Punk', 'SebastiAn', 'Justice', 'Drive', 'Ryan Gosling', 'Nicolas Winding Refn']",Record Makers,(2020) WINTER,PL3vg9bEaC1nrj4wPTzzWwCGbX9Krj-xbe,UCZVQF_796_ZqqEu48j7tnBg,MV_3Dpw-BRY
51 Girls,2020-01-03,146,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",80461,1255.0,53.0,"['re4se', '51', 'Girls']",re4se - Topic,(2020) WINTER,PL3vg9bEaC1nrj4wPTzzWwCGbX9Krj-xbe,UCYEJvnxNdnPPgwPjVspt2lQ,hNm_DCTrtBE
Vaboh - im sick of trying (Lyrics / Lyric Video),2018-05-18,189,"['Hip_hop_music', 'Pop_music']",31041561,442232.0,4112.0,"['BANGERSONLY', 'VABOH', 'IM SICK OF TRYING', 'LYRICS', 'LYRIC VIDEO', 'VABOH - IM SICK OF TRYING LYRICS', 'IM SICK OF TRYING LYRICS', ""VABOH I'M SICK OF TRYING"", 'IM SICK OF TRYING BY VABOH', 'IM SICK OF TRYING LYRIC VIDEO', 'BANGERS ONLY']",BangersOnly,(2020) WINTER,PL3vg9bEaC1nrj4wPTzzWwCGbX9Krj-xbe,UCTS70WpqG82S0CPZgWFg1GQ,LjUTgH5mn7E
Start A Fire,2018-12-12,234,"['Hip_hop_music', 'Pop_music']",108703,2630.0,18.0,"['Lil Wayne', 'リルウェイン', 'リル・ウェイン', 'Christina Milian', 'クリスティーナミリアン', 'クリスティーナ・ミリアン', 'Start A Fire']",Lil Wayne - Topic,(2020) WINTER,PL3vg9bEaC1nrj4wPTzzWwCGbX9Krj-xbe,UC4IAZ3dowcXyvVYBx4hucSQ,Hhmg0PINL7U
Lil Uzi Vert - Sanguine Paradise [Official Audio],2019-04-09,245,['Hip_hop_music'],79920181,718550.0,27431.0,"['Lil', 'Uzi', 'Vert', 'Lil Uzi Vert', 'XO Tour Life', 'Luv Is Rage', 'The Perfect LUV Tape', 'Luv Is Rage 2', 'New Patek', 'Audio', 'Official', 'Generation Now', 'Atlantic Records', 'Money Longer', 'WrsFXgQk5UI', '1eoSanFCU-M', 'SxAp27sFaIM', 'Eternal Atake', 'Heavens Gate', 'Philly', 'Philadelphia', 'Hip Hop', 'Rap', 'Lil Uzi Leak', 'Lil Uzi Vert Leak', 'sanguine paradise lil uzi', 'sanguine paradise lil uzi vert', 'lil uzi vert new song', 'eternal atake leak', 'Sanguine Paradise', 'Sanguine Lil Uzi']",LIL UZI VERT,(2020) WINTER,PL3vg9bEaC1nrj4wPTzzWwCGbX9Krj-xbe,UCqwxMqUcL-XC3D9-fTP93Mg,INsVZ3ACwas
Last Night (feat. Keyshia Cole),2015-07-17,387,"['Hip_hop_music', 'Pop_music', 'Rhythm_and_blues']",42097450,320617.0,3245.0,"['Diddy Featuring Keyshia Cole', 'Keyshia Cole', 'Press Play', 'Last Night (feat. Keyshia Cole)']",Diddy - Topic,(2020) WINTER,PL3vg9bEaC1nrj4wPTzzWwCGbX9Krj-xbe,UCa7UEhon5aHfncjkOWgwRDA,b-qkd_eSkdo
100 gecs - xXXi_wud_nvrstøp_ÜXXx (Remix) [feat. Tommy Cash & Hannah Diamond] {OFFICIAL AUDIO},2020-07-10,272,['Electronic_music'],1286309,27091.0,1383.0,,100 gecs,(2020) WINTER,PL3vg9bEaC1nrj4wPTzzWwCGbX9Krj-xbe,UCVdlcqbM4oh0xJIQAxiaV5Q,Ih7YEC8A53w
XXXTENTACION - Fuck Love (feat. Trippie Redd),2017-08-24,148,"['Hip_hop_music', 'Independent_music', 'Soul_music']",387363159,4784009.0,236743.0,"['Fuck Love (Audio)', 'XXXTENTACION', 'XXXTENTACION - Fuck Love (Audio) (feat. Trippie Redd)', 'Bad Vibes Forever / EMPIRE', 'Hip Hop & Rap', 'EMPIRE']",XXXTENTACION,(2020) WINTER,PL3vg9bEaC1nrj4wPTzzWwCGbX9Krj-xbe,UCM9r1xn6s30OnlJWb-jc3Sw,JcWOSgImiRw
Maiko - Ou lé,2019-12-18,195,"['Hip_hop_music', 'Music_of_Latin_America', 'Pop_music']",473811,4312.0,78.0,"['Maiko', 'Ou lé', 'World', 'African', 'Afrobeat', 'Nirvana Studio']",NIRVANA volcan,(2020) WINTER,PL3vg9bEaC1nrj4wPTzzWwCGbX9Krj-xbe,UCqObIyyuGb2AUAEu3Qi_4Zg,UZ0yk7LQzM0
Mikl - Kafrine,2020-01-24,234,"['Hip_hop_music', 'Pop_music']",1775654,13278.0,235.0,"['Kafrine', 'Mikl', 'Nirvana Studio', 'African', 'Afrobeat']",NIRVANA volcan,(2020) WINTER,PL3vg9bEaC1nrj4wPTzzWwCGbX9Krj-xbe,UCqObIyyuGb2AUAEu3Qi_4Zg,y8z86fPtM90
Oliver ~ VIOLENCE,2020-09-16,202,['Hip_hop_music'],436838,16623.0,1623.0,"['oliver francis', 'polo socks', 'wavy', 'wwaavvyy', 'yeenreally', '3 deep', 'good life freestyle', 'AEOU', 'anti grav', 'windows down', 'ozzy', 'gemini', '100k', 'chernobyl', 'trust', 'sonic', 'the mud', 'new years day', 'music video', 'machine gun kelly', 'travis scott', 'nothing nowhere', 'jack harlow', 'blackberry', 'g-eazy', 'lil uzi vert']",Oliver Francis,(2020) AUTUMN,PL3vg9bEaC1np9IKjjw4QTvb-l8YTML3qp,UCqwoo_xmEHKXIKqKpYMqXNQ,y3BeK_0abdE
lil uzi vert - xo tour life + p2 [best transition],2020-03-07,403,"['Electronic_music', 'Hip_hop_music']",45374407,363115.0,10880.0,"['lil uzi vert', 'eternal atake', 'xo tour life', 'p2', 'xo tour life + p2', 'vvsderek']",VVSDerek,(2020) AUTUMN,PL3vg9bEaC1np9IKjjw4QTvb-l8YTML3qp,UCSoSMPeUFO8JEW6hgm33FNg,-S7nEOS1-84
"Internet Money - Lemonade ft. Don Toliver, Gunna & Nav (Directed by Cole Bennett)",2020-08-14,217,['Hip_hop_music'],195203721,2721143.0,66237.0,"['lemonade', 'internet money', 'don toliver', 'gunna', 'nav', 'cactus jack', 'ysl', 'xo', 'lyrical lemonade', 'Cole bennett', 'ocean', 'underwater', 'spongebob', 'fish', 'turtle', 'slatt', 'boat', 'jackboys', 'wunna', 'heaven or hell', 'deep sea fishing', 'fish bowl', 'aliens', 'underwater vehicle', 'bubbles']",Lyrical Lemonade,(2020) AUTUMN,PL3vg9bEaC1np9IKjjw4QTvb-l8YTML3qp,UCtylTUUVIGY_i5afsQYeBZA,0opZqh_TprM
Metro Boomin - Space Cadet ft. Gunna,2019-04-22,215,['Hip_hop_music'],58999005,1085245.0,15208.0,"['Metro', 'Boomin', 'Space', 'Cadet', 'Hip', 'Hop']",MetroBoominVEVO,(2020) AUTUMN,PL3vg9bEaC1np9IKjjw4QTvb-l8YTML3qp,UCDjTW0_B3701WSfxYnDIFSg,qBWhc4qbsjo
If I Die,2020-05-27,192,"['Hip_hop_music', 'Pop_music']",1205100,16015.0,57.0,"['SoLoney', 'If I Die']",SoLoney - Topic,(2020) AUTUMN,PL3vg9bEaC1np9IKjjw4QTvb-l8YTML3qp,UCL9q4AeO-03C_fMhPC_4TVg,6YVnyMArPuk
Goes Like (Do Do Do),2020-08-13,165,"['Electronic_music', 'Pop_music']",3453106,92573.0,1883.0,"['Eva Grace', 'Goes Like (Do Do Do)']",Eva Grace - Topic,(2020) AUTUMN,PL3vg9bEaC1np9IKjjw4QTvb-l8YTML3qp,UCT2YQ0ereM_JKUs-_SEC81w,xTuwNF5w5L8
Still Can't Sleep (Original Mix),2018-05-19,373,['Electronic_music'],23767782,176023.0,146.0,"['Stoto', ""Can't"", 'Sleep', 'Still']",Stoto - Topic,(2020) AUTUMN,PL3vg9bEaC1np9IKjjw4QTvb-l8YTML3qp,UCRFds-SejbwvCqQT1ejss9A,5YkxgWMDnCo
Juice WRLD & The Weeknd - Smile,2020-08-11,219,['Hip_hop_music'],87358404,1283961.0,64322.0,"['JuiceWRLD', 'juiceworld', 'juice world', 'juice wrld', '999']",Juice WRLD,(2020) AUTUMN,PL3vg9bEaC1np9IKjjw4QTvb-l8YTML3qp,UC0BletW9phE4xHFM44q4qKA,2avPJ9TZNmU
Sadgirl Anthem,2020-04-15,273,['NaN'],8847,168.0,1.0,"['Re4se', 'Sadgirl Anthem']",re4se - Topic,(2020) AUTUMN,PL3vg9bEaC1np9IKjjw4QTvb-l8YTML3qp,UCYEJvnxNdnPPgwPjVspt2lQ,f7G9HyTUWqY
Phantasy Star Online (feat. Yameii),2019-08-30,194,"['Electronic_music', 'Hip_hop_music']",2837608,44944.0,450.0,"['Yameii', 'Deko', 'Iridescent', 'Phantasy Star Online (feat. Yameii)']",Deko - Topic,(2020) AUTUMN,PL3vg9bEaC1np9IKjjw4QTvb-l8YTML3qp,UCBTf6LusRTuDArGPPTft2ww,BYE2nm-F6E4
Cashh - Talk About Pain (MUSIC VIDEO) | Link Up TV,2011-08-21,190,"['Hip_hop_music', 'Pop_music']",1251529,8312.0,990.0,"['Cash', 'Talk', 'about', 'pain', 'MUSIC', 'VIDEO', 'Link Up TV', 'cash', 'talk about pain', 'music video', 'charlie sloth', 'fire in the booth', 'Red and black riddim', 'london', 'uk', 'rap', 'grime daily', 'cashtastic talk about pain', 'talk', 'sbtv', 'grm', 'grimedaily', 'sb.tv', 'jumpoff', 'charlie', 'sloth', 'spiff', 'dontflop']",Link Up TV,Remember,PL3vg9bEaC1nogrs20SEyYdwCFw9UAU4dL,UCz7h6Eshwht37ryP7up2NmQ,YnoYDRqjs_s
Fetty Wap - Make You Feel Good [Audio Only],2016-08-26,142,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",11892986,124785.0,3739.0,"['Fetty Wap', '1738', '679', 'Trap Queen', 'My Way', 'Wake Up', 'RGF', '300 Entertainment', 'Atlantic Records', 'Warner Music group', 'Zoo Wap']",Harlem Fetty,Remember,PL3vg9bEaC1nogrs20SEyYdwCFw9UAU4dL,UC_eQfAQjj6mYj92l3SBmIdg,fB8OZLLDIgY
DeStorm - Finally Free ft. Talib Kweli,2011-11-28,317,['Hip_hop_music'],2030840,42422.0,5470.0,"['DeStorm', 'Finally', 'Free', 'Talib', 'Kweli', 'somebody', 'help', 'me', 'idle', 'warship', 'hiphop', 'hip', 'hop', 'rap', 'inspirational', 'motivational', 'destorm', 'power', 'world', 'premiere', 'tom', 'antos', 'owen', 'hill', 'jr', 'Hip Hop Music']",DeStorm Power,Remember,PL3vg9bEaC1nogrs20SEyYdwCFw9UAU4dL,UCyMbSEhV3uamzZNBp16Ykpg,eOAIP9tNN9Y
"Jeremih ft. Stefflon Don, Krept & Konan - London",2016-12-15,260,"['Hip_hop_music', 'Pop_music', 'Rhythm_and_blues', 'Soul_music']",18287284,155825.0,2690.0,"['Jeremih', 'London', 'Def', 'Jam', 'jeremih london', 'jeremih vevo']",JeremihVEVO,Remember,PL3vg9bEaC1nogrs20SEyYdwCFw9UAU4dL,UCnPv641OQpDcicKtva2kwrw,RG7TJNLN7Jk
DJ Khaled - No New Friends [Official Video],2013-08-27,302,['Hip_hop_music'],43183421,320701.0,8070.0,"['No New Friends', 'DJ Khaled No New Friends', 'Drake No New Friends', 'DJ Khaled', 'Rick Ross', 'Drake', 'Lil Wayne', 'DJ Khaled Vevo']",DJKhaledVEVO,Remember,PL3vg9bEaC1nogrs20SEyYdwCFw9UAU4dL,UCrFB54bqp8sda4udJyNswlA,E2Lw9YWLVts
ILOVEMAKONNEN (FEAT. DRAKE) - TUESDAY,2014-10-21,276,"['Hip_hop_music', 'Pop_music']",202566886,1281909.0,60145.0,"['ilovemakonnen', 'makonnen', 'drake', 'tuesday', 'club goin up on a tuesday', 'ovo', 'toronto', 'atlanta', 'metro boomin', 'sonny digital', 'kanye west', 'nicki minaj', 'canada', 'gucci mane', 'tuesday song', 'i love makonnen', 'drake feature', 'hip hop', 'hip hop music', 'pop music', 'pop', 'drake tuesday']",ILoveMakonnen,Remember,PL3vg9bEaC1nogrs20SEyYdwCFw9UAU4dL,UC6RPdnYQ5-s-RmI3r1KRULQ,avFq9errZCk
"Too $hort - 19,999",2014-11-06,197,"['Hip_hop_music', 'Pop_music']",518744,5314.0,235.0,"['Too', 'Short', '19', '999', '(Lyric', 'Video)', 'Dangerous', 'Music', 'EMPIRE', 'Rap/Hip-Hop']",TooShortVEVO,Remember,PL3vg9bEaC1nogrs20SEyYdwCFw9UAU4dL,UCi2TIu8lLuGFKEcLCBbWloA,b8Tss1wRfDU
Jay Z feat. Justin Timberlake- Holy Grail (FREE DOWNLOAD),2013-11-11,341,['Hip_hop_music'],25182371,168542.0,5050.0,"['free', 'download', 'FREE', 'DOWNLOAD', 'Holy Grail', 'Jay-Z', 'Justin Timberlake', 'Magna Carta']",AlexWheeler,Remember,PL3vg9bEaC1nogrs20SEyYdwCFw9UAU4dL,UCezYhFvs0VuEF4VqlpvdibA,YxG5mDItkGU
B.o.B - Not For Long ft. Trey Songz,2014-11-19,220,"['Hip_hop_music', 'Pop_music', 'Rhythm_and_blues', 'Soul_music']",16074778,123455.0,4807.0,"['Trey Songz (Musical Artist)', 'B.o.B (Musical Artist)', 'Official', 'video', 'not for long', 'bobby ray', 'Atlantic Records (Record Label)', 'Warner Music Group (Record Label)']",B.o.B,Remember,PL3vg9bEaC1nogrs20SEyYdwCFw9UAU4dL,UCpuvu8mrEO4jxjT6sRwE8tg,Mjlzq-e2NE4
"Jeremih - All The Time (Official Lyric Video) ft. Lil Wayne, Natasha Mosley",2013-04-26,266,"['Electronic_music', 'Hip_hop_music', 'Pop_music', 'Rhythm_and_blues', 'Soul_music']",34658094,443176.0,6723.0,"['all the time', 'life is good but your better', 'all the time jeremiah', 'tell her like this life is good', 'all the time jeremih ft lil wayne dirty lyrics', 'jeremih all the time dirty', 'could fu** you all the time', 'jeremih', 'jeremiah all the time', 'can fu all the time lyrics', 'jeremih all the time', 'all the time jeremih', 'all time', 'jeremih all the time ft lil wayne', 'all the time lyrics', 'life is good your pc better', 'tell her like life is good', 'all']",JeremihVEVO,Remember,PL3vg9bEaC1nogrs20SEyYdwCFw9UAU4dL,UCnPv641OQpDcicKtva2kwrw,KQo1Eio76xk
Rae Sremmurd - Come Get Her (Explicit),2015-09-21,277,['Hip_hop_music'],112412160,1164379.0,33591.0,"['Rae', 'Sremmurd', 'Come', 'Get', 'Her', '(Explicit)', 'Interscope', 'Records', 'Rap/Hip-Hop', 'Rae Sremmurd Come Get Her', 'Rae Sremmurd Vevo']",RaeSremmurdVEVO,Remember,PL3vg9bEaC1nogrs20SEyYdwCFw9UAU4dL,UCweazuUMMKdL2wwSyrxla9A,_7anctpbSSo
Yelawolf - The Hardest Love Song In The World [LYRICS],2011-11-17,185,['Hip_hop_music'],178289,971.0,36.0,"['Yelawolf', 'The', 'Hardest', 'Love', 'Song', 'In', 'World', '[NEW]']",JacobRunsYT,Remember,PL3vg9bEaC1nogrs20SEyYdwCFw9UAU4dL,UCWrsgfBVDXJUDwL7Gag_hhQ,H6IbsxmTbgs
"Modern Talking - You're My Heart, You're My Soul",2009-10-25,195,['Pop_music'],657342286,2582504.0,90143.0,"['moderntalkingvevo', 'modern talking', ""modern talking you're my heart you're my soul"", ""you're my heart you're my soul modern talking"", ""you're my heart you're my soul"", ""modern talking you're my heart you're my soul official music video"", ""you're my heart you're my soul official music video"", 'Vevo', 'Vevo Music', 'Vevo Official Music Video', 'pop music', 'top 40']",ModernTalkingVEVO,Remember,PL3vg9bEaC1nogrs20SEyYdwCFw9UAU4dL,UCtqHCdL5nEjZp5FHAokQ-wQ,4kHl4FoK1Ys
Lildaddex - Speed Dial [Produced By J Digital],2017-01-25,230,['Hip_hop_music'],1090986,12260.0,357.0,"['lildaddex', 'speed dial', 'sound appeal', 'stockton', 'california', 'music video', 'ofasho', 'j digital', 'stewyfilms']",Stewy Films,Remember,PL3vg9bEaC1nogrs20SEyYdwCFw9UAU4dL,UCClAC9K4Qb6k3a2Ksh3Bb3w,BboR9CBDVMI
Peroxide,2020-06-04,215,['NaN'],605612,8288.0,224.0,"['Ecco2k', 'E', 'Peroxide']",Ecco2K - Topic,Remember,PL3vg9bEaC1nogrs20SEyYdwCFw9UAU4dL,UCpa-Kijnd-SZUjBXYEeX-0Q,oXUnTLhfQBw
"Fall Out Boy - Immortals (From ""Big Hero 6"")",2014-10-14,243,"['Independent_music', 'Pop_music', 'Rock_music']",312448183,2690357.0,101157.0,"['Fall out boy', 'Fall out Boy 2014', 'Immortals', 'Fall Out Boy Immortals', 'Pete Wentz', 'Patrick Stump', 'Andy Hurley', 'Joe Trohman', 'Immortals Fall Out Boy Official Video', 'Fall Out Boy Music Video', 'Emo', '2000s Emo', 'Rock', '2000s rock', 'So Much for Stardust', 'Fall Out Boy new music', 'Fall Out Boy new song', 'Fall out Boy tour', 'Love From the Other Side', 'Big Hero', 'American Beauty American Psycho', 'Alternative Rock']",FallOutBoyVEVO,Remember,PL3vg9bEaC1nogrs20SEyYdwCFw9UAU4dL,UCe3I9BAVCzf9oACYU1EtrxA,l9PxOanFjxQ
"Big Sean - Beware (Official Video - Explicit) ft. Lil Wayne, Jhene Aiko",2013-08-16,239,"['Hip_hop_music', 'Pop_music']",102569283,875161.0,26283.0,"['Big', 'Sean', 'Beware', 'Explicit', 'Def Jam', 'Rap', 'Hip-Hop', 'Lil Wayne', 'Jhene Aiko', 'new video']",BigSeanVEVO,Remember,PL3vg9bEaC1nogrs20SEyYdwCFw9UAU4dL,UC7zOpx9wgvGBCDEjujnAPQA,L-rQZ6IGhCM
